time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
517.000,31,0,0,1,40.07,22.00,25.00,0,a3
517.000,44,1,0,2,51.18,25.00,28.00,1,a3
518.000,15,37,0,38,35.77,22.00,25.00,0,a3
519.000,15,37,0,38,37.95,22.00,25.00,1,a3
519.000,31,0,0,1,32.24,22.00,25.00,0,a3
519.000,44,36,0,37,51.13,25.00,28.00,1,a3
520.000,15,0,0,1,44.09,22.00,25.00,0,a3
520.000,44,1,0,2,52.80,25.00,28.00,1,a3
520.000,47,37,0,38,31.20,22.00,25.00,1,a3
521.000,15,0,0,1,38.78,22.00,25.00,0,a3
521.000,31,0,0,1,39.64,22.00,25.00,0,a3
522.000,15,0,0,1,40.11,22.00,25.00,0,a3
522.000,31,0,0,1,35.78,22.00,25.00,0,a3
522.000,44,36,0,37,45.26,25.00,28.00,1,a3
523.000,31,0,0,1,32.63,22.00,25.00,0,a3
524.000,15,0,0,1,48.41,22.00,25.00,0,a3
525.000,31,36,0,37,40.20,22.00,25.00,0,a3
528.000,0,1,0,2,39.20,22.00,25.00,0,a3
528.000,15,0,0,1,39.93,22.00,25.00,0,a3
528.000,31,36,0,37,36.13,22.00,25.00,0,a3
529.000,0,1,0,2,35.55,22.00,25.00,0,a3
529.000,15,0,0,1,41.61,22.00,25.00,0,a3
529.000,31,36,0,37,35.88,22.00,25.00,0,a3
529.000,44,1,0,2,47.76,25.00,28.00,1,a3
530.000,44,36,0,37,47.53,25.00,28.00,1,a3
531.000,0,1,0,2,37.91,22.00,25.00,0,a3
531.000,15,0,0,1,45.20,22.00,25.00,0,a3
531.000,31,0,0,1,37.61,22.00,25.00,0,a3
532.000,0,12,0,13,44.31,22.00,25.00,1,a3
532.000,15,37,0,38,34.22,22.00,25.00,0,a3
532.000,31,0,0,1,40.83,22.00,25.00,1,a3
533.000,8,36,0,37,45.61,25.00,28.00,1,a3
533.000,15,37,0,38,39.14,22.00,25.00,0,a3
533.000,44,1,0,2,47.60,25.00,28.00,1,a3
534.000,31,36,0,37,41.41,22.00,25.00,0,a3
535.000,8,1,0,2,53.30,25.00,28.00,1,a3
536.000,15,37,0,38,35.28,22.00,25.00,0,a3
536.000,31,36,0,37,43.14,22.00,25.00,0,a3
537.000,8,36,0,37,49.30,22.00,25.00,0,a3
537.000,44,1,0,2,45.25,25.00,28.00,0,a3
538.000,44,1,0,2,50.65,25.00,28.00,1,a3
539.000,15,0,0,1,46.45,22.00,25.00,0,a3
539.000,31,36,0,37,41.07,22.00,25.00,0,a3
540.000,15,0,0,1,39.77,22.00,25.00,1,a3
541.000,0,1,0,2,34.53,22.00,25.00,1,a3
541.000,15,37,0,38,41.75,22.00,25.00,0,a3
541.000,31,36,0,37,34.98,22.00,25.00,0,a3
542.000,31,0,0,1,38.43,22.00,25.00,0,a3
543.000,15,37,0,38,36.84,22.00,25.00,0,a3
543.000,31,0,0,1,42.50,22.00,25.00,0,a3
544.000,31,0,0,1,38.82,22.00,25.00,0,a3
545.000,15,0,0,1,43.99,22.00,25.00,0,a3
545.000,22,1,0,2,33.84,22.00,25.00,0,a3
545.000,44,36,0,37,49.17,25.00,28.00,0,a3
546.000,15,0,0,1,39.47,22.00,25.00,0,a3
546.000,44,36,0,37,43.10,25.00,28.00,1,a3
547.000,0,12,0,13,38.11,22.00,25.00,0,a3
548.000,8,36,0,37,41.08,22.00,25.00,0,a3
548.000,15,37,0,38,29.76,22.00,25.00,0,a3
550.000,0,12,0,13,36.09,22.00,25.00,0,a3
550.000,31,0,0,1,41.08,22.00,25.00,0,a3
550.000,44,1,0,2,46.95,22.00,25.00,0,a3
551.000,44,1,0,2,44.00,22.00,25.00,0,a3
552.000,0,12,0,13,38.86,22.00,25.00,0,a3
553.000,8,36,0,37,40.32,22.00,25.00,1,a3
553.000,31,0,0,1,46.90,22.00,25.00,0,a3
554.000,44,1,0,2,42.14,22.00,25.00,0,a3
555.000,31,0,0,1,48.01,22.00,25.00,1,a3
556.000,31,36,0,37,42.43,22.00,25.00,0,a3
556.000,36,12,0,13,40.10,18.00,21.00,0,a3
556.000,44,1,0,2,42.51,22.00,25.00,0,a3
557.000,31,36,0,37,42.67,22.00,25.00,0,a3
557.000,44,36,0,37,52.69,22.00,25.00,0,a3
558.000,31,36,0,37,40.01,22.00,25.00,0,a3
559.000,0,12,0,13,40.60,22.00,25.00,0,a3
559.000,44,36,0,37,42.99,22.00,25.00,0,a3
560.000,0,12,0,13,30.51,22.00,25.00,1,a3
560.000,22,1,0,2,40.39,22.00,25.00,0,a3
560.000,44,36,0,37,43.14,22.00,25.00,1,a3
561.000,0,1,0,2,29.80,22.00,25.00,0,a3
561.000,8,36,0,37,38.51,22.00,25.00,1,a3
561.000,31,36,0,37,37.26,22.00,25.00,0,a3
561.000,33,36,0,37,51.01,25.00,28.00,1,a3
561.000,44,36,0,37,42.67,22.00,25.00,1,a3
562.000,8,1,0,2,46.62,22.00,25.00,0,a3
562.000,10,0,0,1,42.44,22.00,25.00,0,a3
562.000,31,36,0,37,41.27,22.00,25.00,0,a3
563.000,0,12,0,13,36.53,22.00,25.00,0,a3
563.000,8,1,0,2,47.04,22.00,25.00,0,a3
563.000,33,0,0,1,61.24,25.00,28.00,1,a3
564.000,31,36,0,37,42.74,22.00,25.00,0,a3
564.000,44,36,0,37,38.87,22.00,25.00,0,a3
565.000,0,1,0,2,33.81,22.00,25.00,1,a3
565.000,8,36,0,37,43.60,22.00,25.00,1,a3
565.000,44,36,0,37,37.61,22.00,25.00,0,a3
566.000,31,36,0,37,46.78,22.00,25.00,1,a3
566.000,44,36,0,37,43.67,22.00,25.00,0,a3
567.000,0,12,0,13,38.28,22.00,25.00,0,a3
567.000,44,36,0,37,44.67,22.00,25.00,0,a3
568.000,35,1,0,2,34.64,22.00,25.00,1,a3
568.000,44,36,0,37,36.59,22.00,25.00,0,a3
569.000,0,1,0,2,42.59,22.00,25.00,0,a3
569.000,44,36,0,37,37.30,22.00,25.00,0,a3
570.000,8,36,0,37,37.37,22.00,25.00,0,a3
570.000,44,36,0,37,38.72,22.00,25.00,0,a3
571.000,0,1,0,2,35.00,22.00,25.00,0,a3
571.000,2,12,0,13,31.00,18.00,21.00,0,a3
571.000,8,36,0,37,41.23,22.00,25.00,0,a3
571.000,31,36,0,37,44.13,22.00,25.00,0,a3
571.000,44,36,0,37,45.57,22.00,25.00,0,a3
572.000,8,36,0,37,37.10,22.00,25.00,0,a3
572.000,44,36,0,37,45.39,22.00,25.00,0,a3
573.000,8,36,0,37,36.19,22.00,25.00,1,a3
573.000,44,36,0,37,44.98,22.00,25.00,0,a3
574.000,8,1,0,2,43.03,22.00,25.00,0,a3
574.000,44,36,0,37,40.13,22.00,25.00,0,a3
575.000,8,1,0,2,44.95,22.00,25.00,0,a3
575.000,44,36,0,37,45.63,22.00,25.00,0,a3
577.000,0,1,0,2,29.86,22.00,25.00,0,a3
577.000,8,1,0,2,42.33,22.00,25.00,0,a3
577.000,31,36,0,37,35.29,22.00,25.00,0,a3
577.000,44,36,0,37,43.28,22.00,25.00,0,a3
578.000,0,1,0,2,33.77,22.00,25.00,0,a3
578.000,8,1,0,2,44.69,22.00,25.00,0,a3
580.000,0,1,0,2,37.78,22.00,25.00,0,a3
580.000,44,36,0,37,43.60,22.00,25.00,0,a3
581.000,0,1,0,2,37.29,22.00,25.00,0,a3
581.000,16,0,0,1,31.93,22.00,25.00,0,a3
582.000,0,1,0,2,39.61,22.00,25.00,0,a3
582.000,8,36,0,37,37.54,22.00,25.00,1,a3
582.000,44,36,0,37,38.27,22.00,25.00,0,a3
583.000,0,12,0,13,40.05,22.00,25.00,0,a3
583.000,8,1,0,2,39.26,22.00,25.00,0,a3
584.000,8,1,0,2,38.96,22.00,25.00,0,a3
585.000,8,1,0,2,41.51,22.00,25.00,1,a3
586.000,8,36,0,37,37.01,22.00,25.00,0,a3
586.000,44,36,0,37,42.15,22.00,25.00,1,a3
587.000,8,36,0,37,43.82,22.00,25.00,0,a3
588.000,8,1,0,2,42.78,22.00,25.00,0,a3
588.000,44,1,0,2,38.07,22.00,25.00,0,a3
590.000,0,12,0,13,40.69,22.00,25.00,0,a3
591.000,8,36,0,37,38.38,22.00,25.00,0,a3
592.000,8,36,0,37,39.41,22.00,25.00,1,a3
592.000,44,1,0,2,36.92,22.00,25.00,0,a3
593.000,0,12,0,13,34.64,22.00,25.00,0,a3
593.000,8,1,0,2,38.33,22.00,25.00,0,a3
593.000,44,36,0,37,36.88,22.00,25.00,0,a3
594.000,0,1,0,2,32.67,22.00,25.00,0,a3
594.000,8,36,0,37,34.08,22.00,25.00,0,a3
594.000,44,36,0,37,38.97,22.00,25.00,0,a3
595.000,8,36,0,37,36.55,22.00,25.00,0,a3
595.000,44,36,0,37,42.34,22.00,25.00,0,a3
596.000,8,36,0,37,40.58,22.00,25.00,1,a3
596.000,44,36,0,37,36.22,22.00,25.00,0,a3
597.000,0,1,0,2,38.40,22.00,25.00,0,a3
597.000,8,1,0,2,32.50,22.00,25.00,0,a3
598.000,44,36,0,37,35.77,22.00,25.00,0,a3
