time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
110.000,0,2,0,3,38.41,22.00,25.00,0,time
110.000,3,1,0,2,47.23,25.00,28.00,1,time
110.000,7,1,0,2,52.93,25.00,28.00,1,time
110.000,21,2,0,3,42.06,25.00,28.00,0,time
110.000,27,37,0,38,36.51,18.00,21.00,0,time
110.000,28,2,0,3,44.04,25.00,28.00,1,time
110.000,34,1,0,2,30.29,22.00,25.00,0,time
110.000,38,1,0,2,39.97,22.00,25.00,0,time
110.000,46,37,0,38,40.15,22.00,25.00,0,time
110.000,48,1,0,2,40.67,22.00,25.00,0,time
111.000,3,1,0,2,48.48,25.00,28.00,1,time
111.000,17,1,0,2,37.73,22.00,25.00,0,time
111.000,21,2,0,3,45.53,22.00,25.00,0,time
111.000,24,37,0,38,42.75,22.00,25.00,0,time
111.000,46,37,0,38,38.57,22.00,25.00,0,time
112.000,3,1,0,2,51.54,25.00,28.00,0,time
112.000,16,1,0,2,47.79,25.00,28.00,1,time
112.000,17,1,0,2,37.02,22.00,25.00,1,time
112.000,21,2,0,3,48.59,22.00,25.00,1,time
112.000,28,2,0,3,40.68,22.00,25.00,0,time
112.000,38,1,0,2,44.30,22.00,25.00,0,time
112.000,48,1,0,2,39.06,22.00,25.00,0,time
113.000,0,2,0,3,36.04,22.00,25.00,0,time
113.000,2,2,0,3,34.28,22.00,25.00,0,time
113.000,3,1,0,2,46.04,25.00,28.00,1,time
113.000,21,2,0,3,43.80,22.00,25.00,0,time
113.000,28,2,0,3,41.41,22.00,25.00,0,time
113.000,36,2,0,3,40.42,22.00,25.00,1,time
114.000,3,1,0,2,43.29,25.00,28.00,1,time
114.000,21,2,0,3,43.53,22.00,25.00,0,time
114.000,27,1,0,2,37.10,22.00,25.00,0,time
114.000,38,1,0,2,43.93,22.00,25.00,0,time
114.000,48,1,0,2,38.45,22.00,25.00,0,time
115.000,2,2,0,3,32.96,22.00,25.00,0,time
115.000,3,1,0,2,45.79,25.00,28.00,1,time
115.000,7,1,0,2,54.81,25.00,28.00,1,time
115.000,16,1,0,2,53.05,25.00,28.00,1,time
115.000,17,1,0,2,41.87,22.00,25.00,0,time
115.000,21,2,0,3,48.12,22.00,25.00,0,time
115.000,24,37,0,38,44.54,22.00,25.00,0,time
115.000,33,37,0,38,83.02,28.00,31.00,1,time
115.000,38,1,0,2,38.04,22.00,25.00,0,time
115.000,46,37,0,38,39.17,22.00,25.00,0,time
115.000,48,1,0,2,38.96,22.00,25.00,0,time
116.000,2,2,0,3,32.93,22.00,25.00,0,time
116.000,3,1,0,2,43.77,25.00,28.00,1,time
116.000,17,37,0,38,46.55,22.00,25.00,0,time
116.000,21,2,0,3,42.08,22.00,25.00,1,time
116.000,28,2,0,3,39.84,22.00,25.00,1,time
116.000,36,2,0,3,37.80,22.00,25.00,0,time
116.000,38,1,0,2,39.19,22.00,25.00,1,time
116.000,46,37,0,38,38.67,22.00,25.00,0,time
116.000,48,1,0,2,34.50,22.00,25.00,1,time
117.000,3,1,0,2,48.12,25.00,28.00,0,time
117.000,7,1,0,2,54.14,25.00,28.00,1,time
117.000,17,37,0,38,46.54,22.00,25.00,0,time
117.000,21,2,0,3,46.24,22.00,25.00,1,time
117.000,28,2,0,3,48.89,22.00,25.00,1,time
117.000,36,2,0,3,36.62,22.00,25.00,0,time
118.000,3,1,0,2,43.21,25.00,28.00,1,time
118.000,21,2,0,3,44.92,22.00,25.00,0,time
118.000,28,2,0,3,43.61,22.00,25.00,0,time
118.000,36,2,0,3,41.42,22.00,25.00,0,time
118.000,38,1,0,2,43.42,22.00,25.00,0,time
118.000,46,37,0,38,33.98,22.00,25.00,0,time
118.000,48,1,0,2,38.95,22.00,25.00,0,time
119.000,0,2,0,3,34.54,22.00,25.00,0,time
119.000,2,2,0,3,41.14,22.00,25.00,0,time
119.000,3,1,0,2,47.96,25.00,28.00,1,time
119.000,7,1,0,2,50.69,25.00,28.00,1,time
119.000,16,1,0,2,56.98,25.00,28.00,1,time
119.000,17,37,0,38,50.75,22.00,25.00,1,time
119.000,20,37,0,38,43.89,25.00,28.00,1,time
119.000,21,2,0,3,38.38,22.00,25.00,1,time
119.000,28,2,0,3,46.92,22.00,25.00,1,time
119.000,36,2,0,3,47.02,22.00,25.00,0,time
119.000,38,1,0,2,41.95,22.00,25.00,0,time
120.000,1,36,0,37,39.29,22.00,25.00,1,time
120.000,2,47,0,48,31.85,22.00,25.00,0,time
120.000,3,1,0,2,45.30,25.00,28.00,1,time
120.000,17,37,0,38,47.69,22.00,25.00,1,time
120.000,20,37,0,38,45.05,25.00,28.00,1,time
120.000,21,36,0,37,36.78,22.00,25.00,0,time
120.000,27,1,0,2,38.32,22.00,25.00,0,time
120.000,28,2,0,3,43.70,22.00,25.00,1,time
120.000,38,1,0,2,41.52,22.00,25.00,0,time
120.000,46,37,0,38,35.61,22.00,25.00,1,time
120.000,48,1,0,2,35.72,22.00,25.00,0,time
121.000,0,2,0,3,42.12,22.00,25.00,0,time
121.000,1,2,0,3,50.12,25.00,28.00,0,time
121.000,2,2,0,3,38.37,22.00,25.00,0,time
121.000,3,1,0,2,49.58,25.00,28.00,1,time
121.000,7,1,0,2,47.03,25.00,28.00,1,time
121.000,17,37,0,38,47.08,22.00,25.00,0,time
121.000,20,37,0,38,49.91,25.00,28.00,0,time
121.000,27,1,0,2,37.09,22.00,25.00,0,time
121.000,36,2,0,3,37.11,22.00,25.00,0,time
121.000,46,37,0,38,34.76,22.00,25.00,0,time
122.000,0,2,0,3,38.33,22.00,25.00,1,time
122.000,3,1,0,2,44.31,25.00,28.00,1,time
122.000,17,37,0,38,40.29,22.00,25.00,0,time
122.000,20,37,0,38,42.09,25.00,28.00,1,time
122.000,27,1,0,2,37.08,22.00,25.00,0,time
122.000,28,2,0,3,51.01,22.00,25.00,0,time
122.000,46,37,0,38,39.04,22.00,25.00,0,time
123.000,0,2,0,3,35.34,22.00,25.00,0,time
123.000,1,2,0,3,39.91,22.00,25.00,0,time
123.000,2,2,0,3,37.28,22.00,25.00,1,time
123.000,3,1,0,2,48.13,22.00,25.00,0,time
123.000,17,37,0,38,39.61,22.00,25.00,0,time
123.000,20,37,0,38,42.27,25.00,28.00,1,time
123.000,27,1,0,2,37.19,22.00,25.00,1,time
123.000,36,2,0,3,41.78,22.00,25.00,0,time
123.000,38,1,0,2,45.31,22.00,25.00,0,time
123.000,46,37,0,38,34.74,22.00,25.00,0,time
123.000,48,1,0,2,34.40,22.00,25.00,0,time
124.000,2,2,0,3,35.92,22.00,25.00,1,time
124.000,3,1,0,2,39.94,22.00,25.00,1,time
124.000,7,37,0,38,47.34,25.00,28.00,1,time
124.000,20,37,0,38,43.16,25.00,28.00,1,time
124.000,27,1,0,2,42.57,22.00,25.00,0,time
124.000,28,2,0,3,48.20,22.00,25.00,0,time
124.000,38,1,0,2,39.13,22.00,25.00,0,time
125.000,2,2,0,3,33.78,22.00,25.00,0,time
125.000,3,1,0,2,44.63,22.00,25.00,1,time
125.000,17,37,0,38,42.37,22.00,25.00,1,time
125.000,20,37,0,38,51.27,25.00,28.00,1,time
125.000,27,1,0,2,38.93,22.00,25.00,0,time
125.000,28,2,0,3,40.92,22.00,25.00,1,time
125.000,38,1,0,2,40.32,22.00,25.00,1,time
126.000,0,2,0,3,39.54,22.00,25.00,0,time
126.000,2,47,0,48,42.20,22.00,25.00,0,time
126.000,3,1,0,2,42.82,22.00,25.00,0,time
126.000,7,37,0,38,48.90,25.00,28.00,0,time
126.000,16,1,0,2,53.94,25.00,28.00,1,time
126.000,17,37,0,38,43.79,22.00,25.00,0,time
126.000,20,37,0,38,43.75,25.00,28.00,0,time
126.000,27,1,0,2,41.17,22.00,25.00,0,time
126.000,28,2,0,3,42.13,22.00,25.00,0,time
126.000,38,1,0,2,34.52,22.00,25.00,0,time
127.000,3,1,0,2,41.86,22.00,25.00,1,time
127.000,7,37,0,38,48.31,25.00,28.00,1,time
127.000,11,37,0,38,46.69,25.00,28.00,1,time
127.000,17,37,0,38,39.05,22.00,25.00,0,time
127.000,20,37,0,38,43.10,25.00,28.00,1,time
127.000,27,1,0,2,37.57,22.00,25.00,0,time
127.000,28,2,0,3,43.82,22.00,25.00,0,time
128.000,0,2,0,3,34.13,22.00,25.00,0,time
128.000,2,47,0,48,31.79,22.00,25.00,0,time
128.000,2,2,0,3,41.30,22.00,25.00,0,time
128.000,3,1,0,2,44.26,22.00,25.00,1,time
128.000,11,37,0,38,53.94,25.00,28.00,0,time
128.000,17,37,0,38,41.00,22.00,25.00,0,time
128.000,20,37,0,38,46.28,25.00,28.00,0,time
128.000,28,2,0,3,39.05,22.00,25.00,0,time
128.000,36,2,0,3,34.71,22.00,25.00,1,time
129.000,0,2,0,3,35.55,22.00,25.00,0,time
129.000,1,2,0,3,43.66,22.00,25.00,1,time
129.000,3,1,0,2,49.75,22.00,25.00,0,time
129.000,11,37,0,38,47.57,25.00,28.00,1,time
129.000,16,37,0,38,46.31,25.00,28.00,1,time
129.000,17,37,0,38,41.20,22.00,25.00,0,time
129.000,20,37,0,38,45.35,25.00,28.00,1,time
129.000,27,1,0,2,35.25,22.00,25.00,0,time
129.000,28,2,0,3,43.50,22.00,25.00,0,time
129.000,38,1,0,2,37.66,22.00,25.00,0,time
129.000,48,1,0,2,35.21,22.00,25.00,0,time
130.000,2,2,0,3,37.13,22.00,25.00,0,time
130.000,3,1,0,2,40.48,22.00,25.00,0,time
130.000,17,37,0,38,44.91,22.00,25.00,0,time
130.000,20,37,0,38,44.67,25.00,28.00,1,time
130.000,21,36,0,37,32.53,22.00,25.00,0,time
130.000,28,2,0,3,46.99,22.00,25.00,1,time
130.000,38,1,0,2,36.80,22.00,25.00,0,time
130.000,48,1,0,2,39.90,22.00,25.00,0,time
131.000,1,2,0,3,43.60,22.00,25.00,0,time
131.000,2,47,0,48,35.51,22.00,25.00,1,time
131.000,2,2,0,3,34.24,22.00,25.00,0,time
131.000,3,1,0,2,42.73,22.00,25.00,0,time
131.000,11,37,0,38,50.98,25.00,28.00,1,time
131.000,17,37,0,38,40.11,22.00,25.00,0,time
131.000,20,37,0,38,43.29,25.00,28.00,1,time
131.000,28,2,0,3,42.26,22.00,25.00,0,time
132.000,2,47,0,48,38.48,22.00,25.00,0,time
132.000,3,1,0,2,47.05,22.00,25.00,0,time
132.000,11,37,0,38,53.59,25.00,28.00,1,time
132.000,17,37,0,38,48.67,22.00,25.00,0,time
132.000,20,37,0,38,48.00,25.00,28.00,1,time
132.000,21,36,0,37,37.88,22.00,25.00,0,time
132.000,27,1,0,2,37.23,22.00,25.00,0,time
132.000,28,2,0,3,43.65,22.00,25.00,1,time
132.000,48,1,0,2,38.78,22.00,25.00,0,time
133.000,3,1,0,2,45.22,22.00,25.00,0,time
133.000,4,47,0,48,37.67,22.00,25.00,0,time
133.000,11,37,0,38,53.64,25.00,28.00,1,time
133.000,20,37,0,38,48.88,25.00,28.00,1,time
133.000,27,1,0,2,36.55,22.00,25.00,0,time
133.000,28,2,0,3,40.03,22.00,25.00,1,time
133.000,36,2,0,3,39.32,22.00,25.00,0,time
134.000,1,2,0,3,44.22,22.00,25.00,1,time
134.000,2,2,0,3,38.46,22.00,25.00,1,time
134.000,3,1,0,2,42.47,22.00,25.00,0,time
134.000,11,37,0,38,54.34,25.00,28.00,1,time
134.000,16,37,0,38,43.28,25.00,28.00,1,time
134.000,20,37,0,38,45.83,22.00,25.00,0,time
134.000,21,36,0,37,42.02,22.00,25.00,0,time
134.000,28,2,0,3,37.98,22.00,25.00,1,time
134.000,36,2,0,3,38.68,22.00,25.00,0,time
135.000,2,2,0,3,35.83,22.00,25.00,0,time
135.000,2,47,0,48,37.94,22.00,25.00,0,time
135.000,3,1,0,2,48.51,22.00,25.00,0,time
135.000,11,37,0,38,50.97,25.00,28.00,1,time
135.000,17,37,0,38,35.19,22.00,25.00,0,time
135.000,20,37,0,38,38.41,22.00,25.00,1,time
135.000,28,2,0,3,47.67,22.00,25.00,0,time
135.000,36,2,0,3,36.15,22.00,25.00,0,time
136.000,2,2,0,3,32.63,22.00,25.00,0,time
136.000,3,1,0,2,47.24,22.00,25.00,1,time
136.000,4,47,0,48,32.81,22.00,25.00,0,time
136.000,11,37,0,38,50.64,25.00,28.00,1,time
136.000,20,37,0,38,49.44,22.00,25.00,0,time
137.000,2,47,0,48,34.45,22.00,25.00,0,time
137.000,11,37,0,38,46.80,25.00,28.00,1,time
137.000,20,37,0,38,43.15,22.00,25.00,0,time
137.000,28,2,0,3,37.77,22.00,25.00,0,time
137.000,36,2,0,3,36.70,22.00,25.00,0,time
138.000,0,2,0,3,35.83,22.00,25.00,0,time
138.000,2,47,0,48,35.00,22.00,25.00,0,time
138.000,4,47,0,48,38.12,22.00,25.00,0,time
138.000,11,37,0,38,49.57,25.00,28.00,1,time
138.000,20,37,0,38,41.59,22.00,25.00,1,time
138.000,21,36,0,37,43.56,22.00,25.00,0,time
138.000,27,1,0,2,38.32,22.00,25.00,0,time
138.000,36,2,0,3,37.68,22.00,25.00,0,time
139.000,20,37,0,38,43.64,22.00,25.00,0,time
140.000,4,47,0,48,41.02,22.00,25.00,0,time
140.000,11,37,0,38,48.88,25.00,28.00,1,time
140.000,20,37,0,38,47.34,22.00,25.00,0,time
140.000,36,2,0,3,38.11,22.00,25.00,0,time
141.000,2,2,0,3,38.90,22.00,25.00,0,time
141.000,7,37,0,38,52.31,25.00,28.00,1,time
141.000,11,37,0,38,49.15,25.00,28.00,1,time
141.000,17,37,0,38,41.17,22.00,25.00,0,time
141.000,21,36,0,37,38.91,22.00,25.00,0,time
141.000,27,1,0,2,38.75,22.00,25.00,0,time
141.000,28,2,0,3,38.81,22.00,25.00,0,time
141.000,36,2,0,3,36.05,22.00,25.00,0,time
141.000,41,37,0,38,26.61,22.00,25.00,0,time
142.000,2,2,0,3,31.03,22.00,25.00,0,time
142.000,11,37,0,38,46.75,25.00,28.00,1,time
142.000,27,1,0,2,34.57,22.00,25.00,0,time
142.000,36,47,0,48,42.11,22.00,25.00,0,time
142.000,41,37,0,38,37.25,22.00,25.00,0,time
143.000,11,37,0,38,51.79,25.00,28.00,1,time
143.000,20,37,0,38,45.83,22.00,25.00,0,time
143.000,36,47,0,48,41.69,22.00,25.00,1,time
143.000,41,37,0,38,37.19,22.00,25.00,0,time
144.000,11,37,0,38,48.77,25.00,28.00,1,time
144.000,17,37,0,38,38.90,22.00,25.00,0,time
144.000,20,37,0,38,42.18,22.00,25.00,1,time
144.000,21,36,0,37,41.69,22.00,25.00,1,time
144.000,28,2,0,3,35.47,22.00,25.00,0,time
144.000,36,47,0,48,41.37,22.00,25.00,0,time
144.000,41,37,0,38,32.23,22.00,25.00,0,time
145.000,7,37,0,38,50.41,25.00,28.00,1,time
145.000,11,37,0,38,46.27,25.00,28.00,1,time
145.000,17,37,0,38,40.18,22.00,25.00,0,time
145.000,20,37,0,38,42.27,22.00,25.00,0,time
145.000,21,36,0,37,41.21,22.00,25.00,0,time
145.000,27,1,0,2,35.71,22.00,25.00,0,time
145.000,36,47,0,48,40.31,22.00,25.00,1,time
146.000,11,37,0,38,50.41,25.00,28.00,1,time
146.000,25,1,0,2,57.66,25.00,28.00,1,time
146.000,28,2,0,3,40.12,22.00,25.00,0,time
146.000,34,37,0,38,42.93,22.00,25.00,0,time
147.000,4,47,0,48,38.38,22.00,25.00,0,time
147.000,7,37,0,38,50.99,25.00,28.00,1,time
147.000,11,37,0,38,43.02,25.00,28.00,1,time
147.000,13,1,0,2,44.66,22.00,25.00,0,time
147.000,17,37,0,38,40.43,22.00,25.00,0,time
147.000,20,37,0,38,40.57,22.00,25.00,1,time
147.000,25,37,0,38,70.74,28.00,31.00,1,time
147.000,28,2,0,3,39.95,22.00,25.00,0,time
147.000,34,37,0,38,43.54,22.00,25.00,1,time
147.000,36,47,0,48,44.57,22.00,25.00,0,time
148.000,4,2,0,3,37.86,22.00,25.00,0,time
148.000,7,37,0,38,54.20,25.00,28.00,1,time
148.000,11,37,0,38,50.90,25.00,28.00,1,time
148.000,13,1,0,2,32.83,22.00,25.00,0,time
148.000,17,37,0,38,38.29,22.00,25.00,0,time
148.000,21,36,0,37,33.72,22.00,25.00,0,time
148.000,25,37,0,38,71.39,28.00,31.00,1,time
148.000,34,37,0,38,39.58,22.00,25.00,0,time
148.000,36,47,0,48,41.95,22.00,25.00,0,time
149.000,7,37,0,38,53.08,25.00,28.00,1,time
149.000,11,37,0,38,42.21,25.00,28.00,1,time
149.000,13,1,0,2,33.02,22.00,25.00,0,time
149.000,20,37,0,38,42.16,22.00,25.00,0,time
149.000,21,36,0,37,38.59,22.00,25.00,0,time
149.000,25,37,0,38,76.23,28.00,31.00,1,time
149.000,34,37,0,38,44.21,22.00,25.00,0,time
149.000,36,47,0,48,41.01,22.00,25.00,0,time
149.000,41,37,0,38,33.13,22.00,25.00,0,time
150.000,4,2,0,3,35.03,22.00,25.00,0,time
150.000,7,37,0,38,53.71,25.00,28.00,1,time
150.000,11,37,0,38,44.80,25.00,28.00,1,time
150.000,13,1,0,2,34.79,22.00,25.00,0,time
150.000,25,37,0,38,69.65,28.00,31.00,1,time
150.000,34,37,0,38,45.97,22.00,25.00,1,time
151.000,4,2,0,3,34.10,22.00,25.00,0,time
151.000,7,37,0,38,55.52,25.00,28.00,1,time
151.000,11,37,0,38,46.86,25.00,28.00,1,time
151.000,13,1,0,2,39.14,22.00,25.00,0,time
151.000,17,37,0,38,40.91,22.00,25.00,0,time
151.000,20,37,0,38,38.65,22.00,25.00,0,time
151.000,21,36,0,37,35.73,22.00,25.00,0,time
151.000,25,37,0,38,71.04,28.00,31.00,1,time
151.000,34,37,0,38,42.59,22.00,25.00,0,time
151.000,39,2,0,3,37.96,22.00,25.00,0,time
152.000,1,2,0,3,35.82,22.00,25.00,0,time
152.000,4,2,0,3,36.57,22.00,25.00,1,time
152.000,7,37,0,38,55.52,25.00,28.00,1,time
152.000,11,37,0,38,42.68,25.00,28.00,1,time
152.000,21,36,0,37,41.09,22.00,25.00,1,time
152.000,25,37,0,38,66.13,28.00,31.00,1,time
152.000,34,37,0,38,45.22,22.00,25.00,0,time
152.000,36,47,0,48,38.86,22.00,25.00,0,time
152.000,39,2,0,3,34.07,22.00,25.00,0,time
152.000,41,37,0,38,37.02,22.00,25.00,0,time
153.000,4,2,0,3,33.37,22.00,25.00,0,time
153.000,7,37,0,38,53.97,25.00,28.00,1,time
153.000,11,37,0,38,46.04,25.00,28.00,1,time
153.000,20,37,0,38,45.00,22.00,25.00,0,time
153.000,21,36,0,37,33.37,22.00,25.00,0,time
153.000,25,37,0,38,69.30,28.00,31.00,1,time
153.000,32,37,0,38,35.00,22.00,25.00,0,time
153.000,34,37,0,38,42.52,22.00,25.00,0,time
153.000,36,47,0,48,44.09,22.00,25.00,0,time
153.000,39,2,0,3,36.46,22.00,25.00,0,time
154.000,7,37,0,38,57.23,25.00,28.00,1,time
154.000,11,37,0,38,44.58,25.00,28.00,1,time
154.000,13,1,0,2,36.67,22.00,25.00,0,time
154.000,20,37,0,38,42.38,22.00,25.00,0,time
154.000,21,36,0,37,40.48,22.00,25.00,0,time
154.000,25,37,0,38,70.02,28.00,31.00,1,time
154.000,34,37,0,38,41.41,22.00,25.00,0,time
154.000,36,47,0,48,44.36,22.00,25.00,0,time
155.000,7,37,0,38,61.80,25.00,28.00,1,time
155.000,11,37,0,38,49.56,25.00,28.00,0,time
155.000,20,37,0,38,41.19,22.00,25.00,0,time
155.000,34,37,0,38,36.38,22.00,25.00,0,time
155.000,36,47,0,48,44.46,25.00,28.00,1,time
156.000,7,37,0,38,56.53,25.00,28.00,1,time
156.000,11,37,0,38,48.26,25.00,28.00,1,time
156.000,13,1,0,2,39.69,22.00,25.00,0,time
156.000,20,37,0,38,42.58,22.00,25.00,0,time
156.000,21,36,0,37,40.31,22.00,25.00,0,time
156.000,25,37,0,38,67.74,28.00,31.00,1,time
156.000,28,36,0,37,41.57,25.00,28.00,1,time
156.000,34,37,0,38,43.80,22.00,25.00,0,time
156.000,39,2,0,3,36.22,22.00,25.00,0,time
157.000,7,37,0,38,59.99,25.00,28.00,1,time
157.000,11,37,0,38,42.16,25.00,28.00,1,time
157.000,20,37,0,38,41.49,22.00,25.00,1,time
157.000,28,36,0,37,47.03,25.00,28.00,1,time
157.000,32,37,0,38,33.33,22.00,25.00,0,time
157.000,34,37,0,38,47.65,22.00,25.00,1,time
157.000,39,2,0,3,39.97,22.00,25.00,0,time
157.000,41,37,0,38,36.42,22.00,25.00,0,time
158.000,7,37,0,38,55.53,25.00,28.00,1,time
158.000,11,37,0,38,45.47,25.00,28.00,1,time
158.000,20,37,0,38,40.74,22.00,25.00,0,time
158.000,21,36,0,37,43.29,22.00,25.00,0,time
158.000,34,37,0,38,43.78,22.00,25.00,0,time
158.000,36,47,0,48,41.98,25.00,28.00,1,time
159.000,4,2,0,3,34.79,22.00,25.00,0,time
159.000,7,37,0,38,55.64,25.00,28.00,1,time
159.000,13,1,0,2,37.44,22.00,25.00,0,time
159.000,21,36,0,37,41.88,22.00,25.00,0,time
159.000,25,37,0,38,64.40,28.00,31.00,1,time
159.000,28,36,0,37,51.38,25.00,28.00,1,time
159.000,36,47,0,48,50.89,25.00,28.00,1,time
159.000,41,37,0,38,37.92,22.00,25.00,0,time
160.000,4,2,0,3,39.59,22.00,25.00,0,time
160.000,7,37,0,38,61.20,25.00,28.00,1,time
160.000,11,37,0,38,46.40,25.00,28.00,1,time
160.000,13,1,0,2,37.10,22.00,25.00,0,time
160.000,20,37,0,38,42.75,22.00,25.00,0,time
160.000,28,36,0,37,45.03,25.00,28.00,1,time
160.000,36,47,0,48,47.13,25.00,28.00,0,time
161.000,7,37,0,38,55.33,25.00,28.00,1,time
161.000,11,37,0,38,47.51,25.00,28.00,1,time
161.000,21,36,0,37,39.21,22.00,25.00,0,time
161.000,25,37,0,38,62.95,28.00,31.00,1,time
161.000,28,36,0,37,40.15,25.00,28.00,1,time
161.000,44,1,0,2,35.36,22.00,25.00,0,time
162.000,7,37,0,38,58.34,25.00,28.00,1,time
162.000,11,37,0,38,40.56,25.00,28.00,0,time
162.000,20,37,0,38,45.66,22.00,25.00,1,time
162.000,25,37,0,38,70.70,28.00,31.00,1,time
162.000,28,36,0,37,54.58,25.00,28.00,1,time
162.000,34,37,0,38,42.86,22.00,25.00,0,time
162.000,36,47,0,48,48.38,25.00,28.00,1,time
163.000,7,37,0,38,54.09,25.00,28.00,1,time
163.000,11,37,0,38,49.25,25.00,28.00,1,time
163.000,13,1,0,2,34.96,22.00,25.00,0,time
163.000,20,37,0,38,39.62,22.00,25.00,0,time
163.000,28,36,0,37,49.53,25.00,28.00,1,time
163.000,34,37,0,38,41.85,22.00,25.00,0,time
163.000,36,47,0,48,44.98,25.00,28.00,1,time
163.000,41,37,0,38,41.87,22.00,25.00,0,time
164.000,7,37,0,38,61.77,25.00,28.00,1,time
164.000,13,1,0,2,38.13,22.00,25.00,0,time
164.000,20,37,0,38,44.97,22.00,25.00,0,time
164.000,28,36,0,37,50.62,25.00,28.00,1,time
164.000,34,37,0,38,42.01,22.00,25.00,0,time
164.000,36,47,0,48,43.11,25.00,28.00,1,time
165.000,7,37,0,38,54.69,25.00,28.00,1,time
165.000,11,37,0,38,43.07,25.00,28.00,0,time
165.000,13,1,0,2,34.43,22.00,25.00,0,time
165.000,20,37,0,38,40.91,22.00,25.00,0,time
165.000,24,37,0,38,35.59,22.00,25.00,0,time
165.000,25,37,0,38,63.47,28.00,31.00,1,time
165.000,28,36,0,37,50.78,25.00,28.00,1,time
165.000,34,37,0,38,45.18,22.00,25.00,0,time
165.000,36,47,0,48,49.38,25.00,28.00,1,time
165.000,41,37,0,38,39.80,22.00,25.00,1,time
166.000,7,37,0,38,57.27,25.00,28.00,1,time
166.000,11,37,0,38,45.76,25.00,28.00,1,time
166.000,13,1,0,2,41.21,22.00,25.00,1,time
166.000,24,37,0,38,37.67,22.00,25.00,0,time
166.000,28,36,0,37,46.03,25.00,28.00,1,time
166.000,34,37,0,38,46.66,22.00,25.00,0,time
166.000,36,47,0,48,48.60,25.00,28.00,1,time
167.000,7,37,0,38,57.76,25.00,28.00,1,time
167.000,11,37,0,38,50.78,25.00,28.00,1,time
167.000,21,36,0,37,43.77,22.00,25.00,0,time
167.000,24,37,0,38,37.15,22.00,25.00,0,time
167.000,25,37,0,38,67.98,28.00,31.00,1,time
167.000,28,36,0,37,51.19,25.00,28.00,1,time
167.000,34,37,0,38,44.23,22.00,25.00,0,time
167.000,36,47,0,48,46.91,25.00,28.00,1,time
167.000,41,37,0,38,37.52,22.00,25.00,1,time
168.000,11,37,0,38,44.59,25.00,28.00,1,time
168.000,13,1,0,2,41.14,22.00,25.00,1,time
168.000,24,37,0,38,35.18,22.00,25.00,0,time
168.000,25,37,0,38,65.42,28.00,31.00,1,time
168.000,28,36,0,37,55.18,25.00,28.00,1,time
168.000,34,37,0,38,49.56,25.00,28.00,1,time
168.000,36,47,0,48,44.35,25.00,28.00,1,time
168.000,44,1,0,2,34.90,22.00,25.00,0,time
169.000,11,37,0,38,44.01,25.00,28.00,1,time
169.000,21,36,0,37,47.98,22.00,25.00,1,time
169.000,27,37,0,38,43.49,22.00,25.00,0,time
169.000,28,36,0,37,55.33,25.00,28.00,1,time
169.000,34,37,0,38,45.19,25.00,28.00,1,time
169.000,36,47,0,48,48.95,25.00,28.00,1,time
169.000,41,37,0,38,37.89,22.00,25.00,0,time
170.000,11,37,0,38,46.72,25.00,28.00,0,time
170.000,24,37,0,38,33.68,22.00,25.00,0,time
170.000,27,37,0,38,38.68,22.00,25.00,1,time
170.000,28,36,0,37,52.82,25.00,28.00,1,time
170.000,34,37,0,38,39.24,25.00,28.00,1,time
170.000,36,47,0,48,47.14,25.00,28.00,1,time
170.000,41,37,0,38,40.82,22.00,25.00,0,time
171.000,11,37,0,38,40.66,25.00,28.00,1,time
171.000,24,37,0,38,36.17,22.00,25.00,0,time
171.000,27,37,0,38,38.98,22.00,25.00,0,time
171.000,28,36,0,37,50.90,25.00,28.00,1,time
171.000,34,37,0,38,46.22,25.00,28.00,1,time
171.000,36,47,0,48,51.58,25.00,28.00,1,time
171.000,41,37,0,38,39.76,22.00,25.00,0,time
171.000,44,1,0,2,32.84,22.00,25.00,1,time
172.000,11,37,0,38,45.61,25.00,28.00,1,time
172.000,13,1,0,2,40.08,22.00,25.00,1,time
172.000,21,2,0,3,39.07,22.00,25.00,0,time
172.000,27,37,0,38,42.62,22.00,25.00,1,time
172.000,28,36,0,37,50.77,25.00,28.00,1,time
172.000,34,37,0,38,47.32,25.00,28.00,0,time
172.000,36,47,0,48,49.41,25.00,28.00,1,time
172.000,44,1,0,2,35.31,22.00,25.00,0,time
173.000,13,1,0,2,39.49,22.00,25.00,0,time
173.000,24,37,0,38,45.10,22.00,25.00,0,time
173.000,27,37,0,38,43.90,22.00,25.00,1,time
173.000,28,36,0,37,52.44,25.00,28.00,1,time
173.000,34,37,0,38,41.14,25.00,28.00,1,time
173.000,36,47,0,48,44.42,25.00,28.00,1,time
173.000,44,1,0,2,35.64,22.00,25.00,0,time
174.000,13,1,0,2,40.57,22.00,25.00,0,time
174.000,24,37,0,38,36.75,22.00,25.00,0,time
174.000,25,37,0,38,56.83,25.00,28.00,1,time
174.000,27,37,0,38,37.56,22.00,25.00,1,time
174.000,28,36,0,37,46.71,25.00,28.00,1,time
174.000,34,37,0,38,47.17,25.00,28.00,0,time
174.000,36,47,0,48,45.89,25.00,28.00,1,time
175.000,25,37,0,38,61.91,25.00,28.00,1,time
175.000,27,37,0,38,46.69,25.00,28.00,1,time
