time_s,ue_id,source_cell,target_cell,source_sat,target_sat,source_beam,target_beam,algorithm,sinr_before_dB,sinr_after_dB,tte_predicted_s,time_of_stay_s,success,ping_pong,ue_lat,ue_lon,ue_speed_mps,mobility_type,elevation_before,elevation_after,failure_reason
495.000,49,49,48,48,47,0,0,time,-100.00,-11.25,0.00,1495.00,0,0,39.183387,33.776815,0.0,static,0.0,10.0,LowSINR
496.000,49,49,48,48,47,0,0,time,-100.00,-18.35,0.00,1496.00,1,0,39.183387,33.776815,0.0,static,0.0,10.1,
497.000,25,2,37,1,36,0,0,time,-100.00,-4.65,0.00,46.00,1,0,43.675446,-6.132693,24.2,vehicular,0.0,34.4,
497.000,31,1,37,0,36,0,0,time,-9.92,-11.52,0.00,46.00,0,0,42.110315,5.703685,0.5,pedestrian,19.7,20.5,LowSINR
498.000,31,1,37,0,36,0,0,time,-16.11,-5.22,0.00,47.00,1,0,42.110310,5.703686,0.5,pedestrian,19.9,20.6,
499.000,16,37,1,36,0,0,0,time,-7.72,-12.41,0.00,46.00,1,0,46.511367,6.835772,27.6,vehicular,27.5,11.7,
501.000,38,38,1,37,0,0,0,time,-14.80,-5.56,0.00,46.00,1,0,30.841310,10.527324,0.0,static,12.3,31.2,
502.000,13,37,2,36,1,0,0,time,-11.18,-13.37,0.00,46.00,1,0,47.978589,16.945224,77.4,hst,15.1,14.2,
503.000,7,38,1,37,0,0,0,time,-14.80,3.96,0.00,46.00,1,0,32.902036,-2.622221,0.0,static,18.3,59.4,
510.000,17,2,37,1,36,0,0,time,-10.42,1.03,0.00,46.00,1,0,51.197398,1.846537,32.8,vehicular,22.9,48.6,
512.000,44,2,37,1,36,0,0,time,-2.19,1.32,0.00,208.00,1,0,55.617394,4.036281,82.0,hst,37.5,36.3,
515.000,46,37,2,36,1,0,0,time,-5.16,-13.04,0.00,96.00,1,0,49.369553,-17.913404,0.7,pedestrian,38.0,10.0,
516.000,2,2,13,1,12,0,0,time,-7.66,-11.27,0.00,46.00,1,0,62.406770,30.792523,3.5,pedestrian,23.6,15.3,
519.000,0,13,2,12,1,0,0,time,-6.76,-12.04,0.00,47.00,1,0,64.887392,35.953442,0.0,static,21.2,19.6,
519.000,18,37,2,36,1,0,0,time,-16.19,-8.13,0.00,46.00,0,0,52.604346,18.876557,1.7,pedestrian,14.6,20.2,LowSINR
520.000,4,2,13,1,12,0,0,time,-7.29,-17.07,0.00,46.00,0,0,62.705975,26.905491,36.1,vehicular,28.9,12.6,LowSINR
520.000,18,37,2,36,1,0,0,time,-13.69,-12.57,0.00,47.00,1,0,52.604339,18.876579,1.7,pedestrian,14.6,20.1,
520.000,20,37,1,36,0,0,0,time,-5.24,-18.95,0.00,74.00,0,0,44.863163,-15.461555,21.3,vehicular,34.5,10.5,LowSINR
520.000,26,2,37,1,36,0,0,time,-100.00,-1.90,0.00,46.00,1,0,45.754613,-9.671206,1.2,pedestrian,0.0,48.9,
521.000,4,2,13,1,12,0,0,time,-5.97,-16.13,0.00,47.00,1,0,62.706245,26.905880,36.1,vehicular,29.0,12.6,
521.000,8,2,37,1,36,0,0,time,-3.88,3.03,0.00,183.00,1,0,56.332579,4.752331,0.0,static,38.3,32.2,
521.000,20,37,1,36,0,0,0,time,-7.48,-18.21,0.00,75.00,0,0,44.863046,-15.461342,21.3,vehicular,34.6,10.5,LowSINR
522.000,10,1,37,0,36,0,0,time,-8.10,-1.93,0.00,46.00,1,0,42.845380,-6.672527,0.0,static,20.7,37.1,
523.000,34,38,1,37,0,0,0,time,-14.72,-4.09,0.00,46.00,1,0,31.450434,-10.196641,79.9,hst,16.1,32.8,
525.000,19,2,48,1,47,0,0,time,-15.76,-13.06,0.00,46.00,0,0,55.111534,32.880510,0.0,static,13.7,19.6,LowSINR
526.000,19,2,48,1,47,0,0,time,-15.47,-11.55,0.00,47.00,1,0,55.111534,32.880510,0.0,static,13.6,19.6,
526.000,20,37,1,36,0,0,0,time,-5.01,-17.58,0.00,80.00,0,0,44.862458,-15.460278,21.3,vehicular,35.3,10.9,LowSINR
529.000,15,38,1,37,0,0,0,time,-5.46,-10.77,0.00,46.00,1,0,26.886615,-11.675682,20.6,vehicular,22.2,24.8,
529.000,48,38,1,37,0,0,0,time,-12.71,-4.02,0.00,46.00,1,0,29.186942,10.348668,30.7,vehicular,12.3,30.9,
535.000,36,13,2,12,1,0,0,time,-13.96,-10.98,0.00,46.00,0,0,64.424350,33.671905,33.0,vehicular,19.2,22.5,LowSINR
536.000,36,13,2,12,1,0,0,time,-9.57,-7.50,0.00,47.00,1,0,64.424637,33.672074,33.0,vehicular,19.2,22.5,
537.000,37,48,2,47,1,0,0,time,-13.38,-9.31,0.00,46.00,1,0,57.549350,25.755254,1.2,pedestrian,10.8,22.7,
539.000,47,38,1,37,0,0,0,time,-14.17,-2.70,0.00,46.00,1,0,25.888170,7.624966,78.9,hst,18.9,31.2,
540.000,9,2,37,1,36,0,0,time,-14.39,-13.41,0.00,46.00,1,0,49.961199,19.638143,0.0,static,13.3,12.9,
540.000,22,37,2,36,1,0,0,time,-5.78,-5.08,0.00,236.00,1,0,55.884605,-10.993368,20.2,vehicular,39.6,22.8,
542.000,41,1,38,0,37,0,0,time,-5.19,-10.91,0.00,53.00,1,0,28.817516,-10.262873,0.9,pedestrian,29.9,18.7,
544.000,31,37,1,36,0,0,0,time,-10.12,-6.15,0.00,46.00,1,0,42.110108,5.703755,0.5,pedestrian,25.4,26.5,
545.000,16,1,37,0,36,0,0,time,-16.39,-2.57,0.00,46.00,1,0,46.500312,6.831817,27.6,vehicular,16.3,30.8,
548.000,13,2,37,1,36,0,0,time,-17.49,-13.81,0.00,46.00,0,0,48.009875,16.955222,77.4,hst,10.6,15.3,LowSINR
549.000,13,2,37,1,36,0,0,time,-13.22,-14.68,0.00,47.00,1,0,48.010556,16.955439,77.4,hst,10.5,15.3,
554.000,33,1,37,0,36,0,0,time,-5.18,-5.97,0.00,62.00,1,0,39.432590,-3.521291,0.0,static,39.9,30.5,
558.000,44,37,2,36,1,0,0,time,-5.78,-6.31,0.00,46.00,1,0,55.650032,4.052467,82.0,hst,29.2,27.7,
560.000,42,2,37,1,36,0,0,time,-6.36,-15.46,0.00,71.00,0,0,58.586869,17.417923,2.1,pedestrian,31.3,11.9,LowSINR
561.000,46,2,37,1,36,0,0,time,-100.00,2.19,0.00,46.00,1,0,49.369667,-17.913784,0.7,pedestrian,0.0,36.7,
562.000,2,13,2,12,1,0,0,time,-14.15,-5.06,0.00,46.00,1,0,62.405454,30.793756,3.5,pedestrian,15.3,24.4,
565.000,0,2,13,1,12,0,0,time,-11.27,-10.95,0.00,46.00,1,0,64.887392,35.953442,0.0,static,21.8,22.0,
566.000,18,2,37,1,36,0,0,time,-14.75,-15.70,0.00,46.00,0,0,52.604000,18.877605,1.7,pedestrian,15.9,13.1,LowSINR
566.000,42,2,37,1,36,0,0,time,-5.39,-13.96,0.00,77.00,1,0,58.586880,17.418142,2.1,pedestrian,30.5,11.5,
566.000,45,1,37,0,36,0,0,time,-11.07,-13.73,0.00,88.00,0,0,31.675029,-18.545550,1.5,pedestrian,14.7,10.1,LowSINR
567.000,4,13,2,12,1,0,0,time,-16.39,-6.83,0.00,46.00,1,0,62.718682,26.923774,36.1,vehicular,12.9,29.4,
567.000,8,37,2,36,1,0,0,time,-10.05,-4.25,0.00,46.00,1,0,56.332579,4.752331,0.0,static,25.7,28.2,
567.000,18,2,37,1,36,0,0,time,-13.12,-16.02,0.00,47.00,0,0,52.603992,18.877627,1.7,pedestrian,15.8,13.0,LowSINR
567.000,35,37,2,36,1,0,0,time,-6.03,-8.68,0.00,172.00,1,0,54.638222,-2.079185,0.0,static,38.2,21.9,
567.000,43,37,2,36,1,0,0,time,-5.03,-13.76,0.00,196.00,0,0,54.452901,-10.323871,28.5,vehicular,39.2,17.6,LowSINR
567.000,45,1,37,0,36,0,0,time,-12.19,-14.82,0.00,89.00,0,0,31.675024,-18.545536,1.5,pedestrian,14.7,10.1,LowSINR
568.000,18,2,37,1,36,0,0,time,-13.09,-15.21,0.00,48.00,1,0,52.603985,18.877649,1.7,pedestrian,15.7,13.0,
568.000,45,1,37,0,36,0,0,time,-15.03,-19.00,0.00,90.00,0,0,31.675019,-18.545521,1.5,pedestrian,14.7,10.2,LowSINR
569.000,45,1,37,0,36,0,0,time,-16.37,-17.25,0.00,91.00,0,0,31.675013,-18.545506,1.5,pedestrian,14.7,10.3,LowSINR
570.000,45,1,37,0,36,0,0,time,-14.21,-18.17,0.00,92.00,0,0,31.675008,-18.545491,1.5,pedestrian,14.7,10.3,LowSINR
571.000,45,1,37,0,36,0,0,time,-14.28,-15.22,0.00,93.00,0,0,31.675003,-18.545477,1.5,pedestrian,14.7,10.4,LowSINR
572.000,19,48,2,47,1,0,0,time,-12.33,-14.93,0.00,46.00,1,0,55.111534,32.880510,0.0,static,16.2,12.3,
572.000,34,1,38,0,37,0,0,time,-5.40,-15.80,0.00,49.00,0,0,31.484561,-10.186685,79.9,hst,31.7,11.4,LowSINR
572.000,45,1,37,0,36,0,0,time,-13.93,-22.36,0.00,94.00,0,0,31.674997,-18.545462,1.5,pedestrian,14.7,10.5,LowSINR
573.000,32,37,2,36,1,0,0,time,-5.36,-14.03,0.00,190.00,0,0,51.172951,-12.213823,0.0,static,48.2,11.0,LowSINR
573.000,43,37,2,36,1,0,0,time,-5.17,-12.80,0.00,202.00,0,0,54.452694,-10.326492,28.5,vehicular,37.7,17.0,LowSINR
573.000,45,1,37,0,36,0,0,time,-15.65,-16.07,0.00,95.00,0,0,31.674992,-18.545447,1.5,pedestrian,14.7,10.6,LowSINR
574.000,45,1,37,0,36,0,0,time,-13.83,-16.75,0.00,96.00,1,0,31.674987,-18.545432,1.5,pedestrian,14.7,10.6,
575.000,30,2,1,1,0,0,0,time,-100.00,-18.31,0.00,1575.00,0,0,36.592138,22.859597,28.5,vehicular,0.0,10.0,LowSINR
576.000,15,1,38,0,37,0,0,time,-8.24,-16.96,0.00,47.00,1,0,26.893070,-11.682216,20.6,vehicular,21.4,17.1,
576.000,30,2,1,1,0,0,0,time,-100.00,-18.89,0.00,1576.00,0,0,36.592141,22.859278,28.5,vehicular,0.0,10.0,LowSINR
577.000,30,2,1,1,0,0,0,time,-100.00,-16.49,0.00,1577.00,0,0,36.592144,22.858958,28.5,vehicular,0.0,10.1,LowSINR
578.000,28,2,36,1,35,0,0,time,-6.88,-13.19,0.00,99.00,0,0,63.706717,-3.300869,0.0,static,49.6,13.4,LowSINR
578.000,30,2,1,1,0,0,0,time,-100.00,-15.39,0.00,1578.00,0,0,36.592147,22.858639,28.5,vehicular,0.0,10.1,LowSINR
579.000,3,1,37,0,36,0,0,time,-6.67,-19.27,0.00,161.00,1,0,34.540188,12.146395,69.7,hst,28.6,10.0,
579.000,30,2,1,1,0,0,0,time,-100.00,-19.27,0.00,1579.00,1,0,36.592150,22.858320,28.5,vehicular,0.0,10.1,
581.000,34,1,37,0,36,0,0,time,-6.62,-12.49,0.00,58.00,1,0,31.490829,-10.184856,79.9,hst,31.2,14.8,
582.000,36,2,13,1,12,0,0,time,-12.46,-10.93,0.00,46.00,1,0,64.437861,33.679876,33.0,vehicular,24.1,19.4,
582.000,43,37,2,36,1,0,0,time,-5.17,-13.04,0.00,211.00,0,0,54.452384,-10.330425,28.5,vehicular,35.6,16.1,LowSINR
585.000,47,1,38,0,37,0,0,time,-10.40,-16.66,0.00,46.00,1,0,25.920511,7.629425,78.9,hst,25.1,14.9,
586.000,22,2,37,1,36,0,0,time,-14.94,-8.32,0.00,46.00,1,0,55.882483,-11.007746,20.2,vehicular,17.9,29.4,
586.000,28,2,37,1,36,0,0,time,-6.47,-14.91,0.00,107.00,1,0,63.706717,-3.300869,0.0,static,47.6,12.4,
586.000,40,37,2,36,1,0,0,time,-5.47,-12.48,0.00,185.00,1,0,55.569665,-7.235978,0.0,static,31.9,19.2,
588.000,24,37,1,36,0,0,0,time,-5.45,-14.79,0.00,98.00,0,0,47.048083,-15.789426,1.2,pedestrian,42.0,12.9,LowSINR
588.000,41,38,1,37,0,0,0,time,-18.18,-6.59,0.00,46.00,1,0,28.817580,-10.262467,0.9,pedestrian,13.9,26.1,
592.000,20,37,1,36,0,0,0,time,-7.69,-17.77,0.00,146.00,1,0,44.854706,-15.446235,21.3,vehicular,41.7,15.8,
595.000,13,37,1,36,0,0,0,time,-14.85,-15.32,0.00,46.00,0,0,48.041842,16.965442,77.4,hst,14.6,11.5,LowSINR
596.000,13,37,1,36,0,0,0,time,-13.36,-14.07,0.00,47.00,1,0,48.042522,16.965660,77.4,hst,14.5,11.6,
597.000,16,37,1,36,0,0,0,time,-6.01,-8.38,0.00,52.00,0,0,46.487815,6.827347,27.6,vehicular,31.6,22.8,LowSINR
