time_s,ue_id,sat_id,beam_id,cell_id,tte_predicted_s,current_gain_dB,peak_gain_dB,admitted,trigger_type
410.000,7,0,0,1,50.35,25.00,28.00,1,location
410.000,26,36,0,37,35.23,22.00,25.00,1,location
410.000,28,1,0,2,55.52,25.00,28.00,1,location
410.000,48,37,0,38,35.39,22.00,25.00,0,location
411.000,35,36,0,37,73.82,28.00,31.00,1,location
412.000,28,36,0,37,59.71,25.00,28.00,1,location
413.000,17,1,0,2,58.11,25.00,28.00,1,location
413.000,35,1,0,2,69.26,28.00,31.00,1,location
413.000,48,37,0,38,34.31,22.00,25.00,0,location
414.000,1,36,0,37,52.35,25.00,28.00,1,location
414.000,20,36,0,37,35.43,22.00,25.00,0,location
415.000,27,0,0,1,64.31,28.00,31.00,1,location
415.000,28,1,0,2,51.78,25.00,28.00,1,location
415.000,35,36,0,37,71.42,28.00,31.00,1,location
416.000,7,37,0,38,54.23,25.00,28.00,1,location
416.000,25,36,0,37,32.89,22.00,25.00,0,location
417.000,25,36,0,37,36.28,22.00,25.00,0,location
417.000,27,37,0,38,60.96,28.00,31.00,1,location
418.000,20,36,0,37,39.35,22.00,25.00,0,location
418.000,34,0,0,1,38.63,22.00,25.00,1,location
419.000,27,0,0,1,69.01,28.00,31.00,1,location
420.000,25,36,0,37,38.49,22.00,25.00,0,location
421.000,34,37,0,38,42.86,22.00,25.00,0,location
421.000,41,0,0,1,46.21,22.00,25.00,0,location
422.000,7,0,0,1,49.29,25.00,28.00,1,location
422.000,11,36,0,37,35.71,22.00,25.00,0,location
422.000,34,37,0,38,45.07,22.00,25.00,0,location
423.000,16,36,0,37,30.27,22.00,25.00,0,location
423.000,20,36,0,37,37.19,22.00,25.00,0,location
423.000,35,1,0,2,67.21,28.00,31.00,1,location
424.000,1,1,0,2,47.05,25.00,28.00,1,location
424.000,20,36,0,37,36.25,22.00,25.00,1,location
424.000,25,36,0,37,41.65,22.00,25.00,0,location
424.000,34,37,0,38,45.18,22.00,25.00,0,location
425.000,16,36,0,37,36.91,22.00,25.00,0,location
425.000,25,36,0,37,32.81,22.00,25.00,0,location
425.000,29,0,0,1,35.00,22.00,25.00,0,location
425.000,34,37,0,38,40.44,22.00,25.00,0,location
425.000,35,36,0,37,80.58,28.00,31.00,1,location
425.000,41,0,0,1,44.01,22.00,25.00,0,location
426.000,17,36,0,37,55.50,25.00,28.00,1,location
426.000,34,37,0,38,37.39,22.00,25.00,0,location
426.000,41,0,0,1,48.30,22.00,25.00,0,location
427.000,25,36,0,37,35.98,22.00,25.00,0,location
427.000,29,0,0,1,33.47,22.00,25.00,0,location
428.000,17,1,0,2,51.79,25.00,28.00,1,location
428.000,25,36,0,37,36.89,22.00,25.00,1,location
428.000,29,0,0,1,37.39,22.00,25.00,0,location
429.000,28,36,0,37,53.60,25.00,28.00,1,location
429.000,34,37,0,38,49.43,22.00,25.00,0,location
430.000,1,36,0,37,46.42,25.00,28.00,1,location
430.000,16,36,0,37,42.67,22.00,25.00,0,location
430.000,28,1,0,2,61.31,25.00,28.00,1,location
430.000,34,37,0,38,37.52,22.00,25.00,1,location
431.000,10,36,0,37,33.17,22.00,25.00,0,location
431.000,11,36,0,37,38.63,22.00,25.00,0,location
431.000,29,0,0,1,29.97,22.00,25.00,0,location
432.000,28,36,0,37,42.48,25.00,28.00,1,location
432.000,34,0,0,1,41.66,22.00,25.00,0,location
433.000,1,1,0,2,44.76,25.00,28.00,0,location
433.000,10,36,0,37,30.15,22.00,25.00,0,location
433.000,41,0,0,1,43.90,22.00,25.00,0,location
434.000,10,36,0,37,36.96,22.00,25.00,0,location
434.000,29,0,0,1,38.31,22.00,25.00,0,location
434.000,34,0,0,1,42.28,22.00,25.00,1,location
435.000,10,36,0,37,32.14,22.00,25.00,0,location
435.000,34,37,0,38,40.81,22.00,25.00,0,location
436.000,1,1,0,2,51.50,25.00,28.00,1,location
436.000,16,36,0,37,39.89,22.00,25.00,0,location
436.000,34,37,0,38,47.23,22.00,25.00,1,location
437.000,10,36,0,37,33.32,22.00,25.00,0,location
437.000,11,36,0,37,34.09,22.00,25.00,0,location
437.000,16,36,0,37,40.51,22.00,25.00,0,location
437.000,29,0,0,1,40.66,22.00,25.00,0,location
437.000,34,0,0,1,44.10,22.00,25.00,0,location
438.000,10,36,0,37,33.41,22.00,25.00,0,location
438.000,11,36,0,37,38.00,22.00,25.00,1,location
438.000,16,36,0,37,36.14,22.00,25.00,0,location
438.000,17,36,0,37,54.32,25.00,28.00,1,location
438.000,34,0,0,1,42.53,22.00,25.00,0,location
438.000,41,0,0,1,47.42,25.00,28.00,1,location
439.000,28,1,0,2,58.12,25.00,28.00,1,location
439.000,34,0,0,1,44.11,22.00,25.00,0,location
439.000,41,37,0,38,48.31,25.00,28.00,1,location
440.000,10,36,0,37,38.17,22.00,25.00,0,location
440.000,16,36,0,37,39.39,22.00,25.00,0,location
440.000,17,1,0,2,52.61,25.00,28.00,1,location
440.000,34,0,0,1,39.88,22.00,25.00,1,location
440.000,41,0,0,1,45.95,25.00,28.00,1,location
441.000,10,36,0,37,35.22,22.00,25.00,0,location
441.000,17,36,0,37,53.42,25.00,28.00,1,location
441.000,41,37,0,38,53.06,25.00,28.00,1,location
442.000,15,0,0,1,42.30,22.00,25.00,0,location
442.000,16,36,0,37,38.53,22.00,25.00,0,location
443.000,10,36,0,37,38.72,22.00,25.00,0,location
443.000,17,1,0,2,45.61,25.00,28.00,1,location
443.000,29,0,0,1,36.54,22.00,25.00,0,location
443.000,34,37,0,38,35.88,22.00,25.00,0,location
444.000,10,36,0,37,35.64,22.00,25.00,0,location
445.000,7,37,0,38,44.05,22.00,25.00,1,location
445.000,10,36,0,37,42.94,22.00,25.00,0,location
446.000,7,0,0,1,56.45,25.00,28.00,1,location
446.000,10,36,0,37,39.47,22.00,25.00,0,location
447.000,0,12,0,13,33.87,18.00,21.00,0,location
448.000,10,36,0,37,36.80,22.00,25.00,0,location
448.000,29,0,0,1,31.06,22.00,25.00,1,location
449.000,33,0,0,1,37.45,22.00,25.00,0,location
449.000,34,37,0,38,37.32,22.00,25.00,0,location
450.000,3,0,0,1,36.95,22.00,25.00,0,location
450.000,14,47,0,48,28.41,22.00,25.00,0,location
451.000,10,36,0,37,33.89,22.00,25.00,0,location
451.000,15,0,0,1,44.49,22.00,25.00,0,location
451.000,16,36,0,37,35.08,22.00,25.00,0,location
451.000,34,37,0,38,43.13,22.00,25.00,0,location
452.000,2,1,0,2,33.17,22.00,25.00,0,location
452.000,3,0,0,1,38.62,22.00,25.00,0,location
452.000,14,47,0,48,33.97,22.00,25.00,0,location
452.000,16,36,0,37,36.52,22.00,25.00,0,location
452.000,17,36,0,37,55.24,25.00,28.00,1,location
452.000,41,0,0,1,46.11,25.00,28.00,1,location
453.000,2,1,0,2,36.44,22.00,25.00,0,location
453.000,3,0,0,1,35.39,22.00,25.00,0,location
453.000,33,0,0,1,34.24,22.00,25.00,0,location
453.000,41,37,0,38,45.36,25.00,28.00,1,location
454.000,10,36,0,37,36.95,22.00,25.00,0,location
454.000,14,47,0,48,34.02,22.00,25.00,0,location
454.000,33,0,0,1,32.74,22.00,25.00,0,location
455.000,2,1,0,2,35.50,22.00,25.00,0,location
455.000,3,0,0,1,36.98,22.00,25.00,0,location
455.000,10,36,0,37,37.68,22.00,25.00,0,location
455.000,16,36,0,37,38.86,22.00,25.00,0,location
455.000,34,37,0,38,38.66,22.00,25.00,1,location
455.000,41,0,0,1,50.71,25.00,28.00,1,location
456.000,2,1,0,2,36.58,22.00,25.00,0,location
456.000,10,36,0,37,36.56,22.00,25.00,0,location
456.000,14,47,0,48,37.08,22.00,25.00,0,location
457.000,14,47,0,48,40.11,22.00,25.00,0,location
457.000,16,36,0,37,39.78,22.00,25.00,1,location
457.000,34,0,0,1,44.99,22.00,25.00,0,location
457.000,41,37,0,38,51.57,25.00,28.00,1,location
458.000,3,0,0,1,34.91,22.00,25.00,0,location
458.000,10,36,0,37,39.09,22.00,25.00,0,location
458.000,14,47,0,48,36.32,22.00,25.00,0,location
458.000,33,0,0,1,40.33,22.00,25.00,1,location
458.000,34,0,0,1,41.32,22.00,25.00,0,location
459.000,10,36,0,37,36.36,22.00,25.00,0,location
459.000,14,47,0,48,39.86,22.00,25.00,1,location
459.000,34,0,0,1,44.25,22.00,25.00,1,location
459.000,41,0,0,1,44.66,25.00,28.00,1,location
460.000,10,36,0,37,35.29,22.00,25.00,0,location
461.000,2,1,0,2,34.79,22.00,25.00,0,location
461.000,10,36,0,37,43.19,22.00,25.00,0,location
462.000,10,36,0,37,42.61,22.00,25.00,0,location
463.000,10,36,0,37,40.28,22.00,25.00,0,location
464.000,15,0,0,1,40.53,22.00,25.00,1,location
465.000,2,1,0,2,35.32,22.00,25.00,0,location
465.000,3,0,0,1,37.08,22.00,25.00,0,location
465.000,10,36,0,37,44.33,22.00,25.00,0,location
465.000,41,37,0,38,45.55,22.00,25.00,0,location
466.000,15,37,0,38,47.07,25.00,28.00,1,location
466.000,34,37,0,38,36.53,22.00,25.00,0,location
466.000,41,37,0,38,37.89,22.00,25.00,0,location
467.000,3,0,0,1,39.66,22.00,25.00,1,location
467.000,10,36,0,37,36.05,22.00,25.00,0,location
467.000,15,0,0,1,43.41,22.00,25.00,0,location
467.000,41,37,0,38,49.14,22.00,25.00,0,location
468.000,15,0,0,1,44.52,22.00,25.00,0,location
469.000,2,1,0,2,42.75,22.00,25.00,0,location
469.000,15,0,0,1,42.82,22.00,25.00,0,location
470.000,2,1,0,2,39.79,22.00,25.00,0,location
470.000,10,36,0,37,42.95,22.00,25.00,0,location
470.000,15,0,0,1,43.54,22.00,25.00,0,location
471.000,2,1,0,2,33.98,22.00,25.00,0,location
471.000,10,36,0,37,39.69,22.00,25.00,0,location
471.000,15,0,0,1,42.47,22.00,25.00,0,location
471.000,41,37,0,38,37.46,22.00,25.00,0,location
472.000,2,1,0,2,33.91,22.00,25.00,0,location
472.000,10,36,0,37,45.52,22.00,25.00,0,location
472.000,15,0,0,1,49.82,22.00,25.00,1,location
473.000,0,12,0,13,35.80,18.00,21.00,0,location
473.000,10,36,0,37,40.17,22.00,25.00,1,location
473.000,15,37,0,38,47.21,22.00,25.00,0,location
474.000,2,1,0,2,39.99,22.00,25.00,0,location
474.000,41,37,0,38,39.31,22.00,25.00,1,location
475.000,15,37,0,38,43.43,22.00,25.00,0,location
475.000,41,0,0,1,47.82,25.00,28.00,1,location
476.000,15,37,0,38,45.96,22.00,25.00,0,location
476.000,36,12,0,13,34.73,18.00,21.00,0,location
476.000,41,37,0,38,40.25,22.00,25.00,0,location
477.000,2,1,0,2,37.20,22.00,25.00,0,location
477.000,15,37,0,38,41.94,22.00,25.00,0,location
478.000,2,1,0,2,38.02,22.00,25.00,1,location
478.000,15,37,0,38,51.33,22.00,25.00,0,location
479.000,15,37,0,38,44.48,22.00,25.00,0,location
481.000,45,0,0,1,26.98,18.00,21.00,0,location
482.000,15,37,0,38,42.89,22.00,25.00,1,location
483.000,44,36,0,37,55.28,25.00,28.00,1,location
484.000,15,0,0,1,43.56,22.00,25.00,0,location
484.000,41,37,0,38,38.96,22.00,25.00,0,location
485.000,15,0,0,1,44.36,22.00,25.00,0,location
485.000,44,1,0,2,60.20,25.00,28.00,1,location
486.000,15,0,0,1,38.16,22.00,25.00,0,location
486.000,34,37,0,38,36.28,22.00,25.00,0,location
486.000,44,36,0,37,55.64,25.00,28.00,1,location
487.000,15,0,0,1,41.02,22.00,25.00,0,location
488.000,41,37,0,38,43.80,22.00,25.00,1,location
489.000,15,0,0,1,41.98,22.00,25.00,1,location
489.000,41,0,0,1,46.32,25.00,28.00,1,location
490.000,0,12,0,13,36.26,22.00,25.00,0,location
490.000,44,1,0,2,58.44,25.00,28.00,1,location
491.000,0,12,0,13,32.55,22.00,25.00,0,location
491.000,41,37,0,38,42.33,22.00,25.00,0,location
491.000,44,36,0,37,52.54,25.00,28.00,1,location
492.000,15,37,0,38,43.17,22.00,25.00,1,location
492.000,36,1,0,2,38.49,18.00,21.00,0,location
493.000,0,12,0,13,34.93,22.00,25.00,0,location
493.000,15,0,0,1,41.54,22.00,25.00,0,location
493.000,31,36,0,37,36.56,22.00,25.00,1,location
493.000,33,36,0,37,34.13,22.00,25.00,0,location
493.000,36,1,0,2,36.37,22.00,25.00,1,location
494.000,15,0,0,1,40.28,22.00,25.00,0,location
494.000,41,37,0,38,35.31,22.00,25.00,0,location
495.000,15,0,0,1,48.17,22.00,25.00,0,location
495.000,41,37,0,38,37.55,22.00,25.00,1,location
496.000,0,12,0,13,37.48,22.00,25.00,0,location
496.000,15,0,0,1,43.81,22.00,25.00,0,location
496.000,41,0,0,1,42.11,25.00,28.00,1,location
497.000,15,0,0,1,44.17,22.00,25.00,1,location
498.000,0,12,0,13,33.73,22.00,25.00,0,location
498.000,15,37,0,38,40.96,22.00,25.00,0,location
499.000,0,12,0,13,35.63,22.00,25.00,0,location
499.000,15,37,0,38,39.01,22.00,25.00,0,location
500.000,0,1,0,2,36.14,18.00,21.00,0,location
500.000,15,37,0,38,39.56,22.00,25.00,0,location
501.000,15,37,0,38,35.72,22.00,25.00,0,location
501.000,31,0,0,1,30.71,22.00,25.00,0,location
502.000,15,37,0,38,38.02,22.00,25.00,0,location
502.000,33,36,0,37,36.36,22.00,25.00,0,location
505.000,0,12,0,13,36.77,22.00,25.00,0,location
505.000,31,0,0,1,41.05,22.00,25.00,0,location
506.000,31,0,0,1,31.74,22.00,25.00,0,location
506.000,33,36,0,37,37.74,22.00,25.00,1,location
507.000,0,12,0,13,35.74,22.00,25.00,0,location
507.000,33,0,0,1,46.05,22.00,25.00,0,location
508.000,15,37,0,38,34.14,22.00,25.00,0,location
508.000,31,0,0,1,34.82,22.00,25.00,0,location
508.000,33,0,0,1,37.62,22.00,25.00,0,location
509.000,31,0,0,1,38.14,22.00,25.00,0,location
509.000,33,0,0,1,44.60,25.00,28.00,1,location
510.000,41,37,0,38,38.75,22.00,25.00,0,location
511.000,0,12,0,13,39.95,22.00,25.00,1,location
511.000,31,0,0,1,36.84,22.00,25.00,0,location
511.000,44,1,0,2,51.69,25.00,28.00,1,location
512.000,15,37,0,38,41.23,22.00,25.00,0,location
512.000,31,0,0,1,31.96,22.00,25.00,0,location
512.000,33,36,0,37,46.20,22.00,25.00,0,location
513.000,15,37,0,38,38.24,22.00,25.00,0,location
513.000,44,1,0,2,51.47,25.00,28.00,1,location
514.000,31,0,0,1,38.55,22.00,25.00,0,location
514.000,33,36,0,37,37.51,22.00,25.00,0,location
514.000,44,36,0,37,47.73,25.00,28.00,1,location
515.000,15,37,0,38,41.57,22.00,25.00,0,location
517.000,15,37,0,38,41.07,22.00,25.00,0,location
517.000,41,37,0,38,37.25,22.00,25.00,1,location
518.000,41,0,0,1,50.40,25.00,28.00,0,location
519.000,15,37,0,38,38.45,22.00,25.00,1,location
519.000,31,0,0,1,35.86,22.00,25.00,0,location
519.000,41,0,0,1,51.26,25.00,28.00,1,location
521.000,8,36,0,37,48.58,25.00,28.00,1,location
521.000,31,0,0,1,39.81,22.00,25.00,0,location
522.000,31,0,0,1,36.07,22.00,25.00,0,location
523.000,8,1,0,2,58.19,25.00,28.00,1,location
523.000,15,0,0,1,41.42,22.00,25.00,0,location
523.000,31,0,0,1,38.10,22.00,25.00,0,location
525.000,15,0,0,1,43.98,22.00,25.00,0,location
526.000,31,0,0,1,38.20,22.00,25.00,0,location
526.000,44,1,0,2,48.39,25.00,28.00,1,location
527.000,31,0,0,1,30.91,22.00,25.00,0,location
528.000,8,36,0,37,45.80,25.00,28.00,1,location
528.000,15,0,0,1,38.11,22.00,25.00,0,location
528.000,31,0,0,1,35.77,22.00,25.00,0,location
528.000,44,1,0,2,46.78,25.00,28.00,1,location
529.000,15,0,0,1,41.76,22.00,25.00,0,location
530.000,15,0,0,1,36.85,22.00,25.00,0,location
530.000,31,0,0,1,41.96,22.00,25.00,1,location
531.000,15,0,0,1,45.01,22.00,25.00,0,location
531.000,31,36,0,37,40.19,22.00,25.00,0,location
531.000,44,36,0,37,46.58,25.00,28.00,1,location
533.000,8,1,0,2,46.72,25.00,28.00,1,location
535.000,15,0,0,1,46.65,22.00,25.00,1,location
535.000,31,36,0,37,38.44,22.00,25.00,0,location
536.000,0,1,0,2,36.14,22.00,25.00,0,location
538.000,31,36,0,37,41.20,22.00,25.00,0,location
539.000,15,37,0,38,28.92,22.00,25.00,1,location
540.000,15,0,0,1,39.72,22.00,25.00,0,location
540.000,31,36,0,37,41.65,22.00,25.00,1,location
541.000,31,0,0,1,43.03,22.00,25.00,0,location
541.000,44,1,0,2,44.82,25.00,28.00,0,location
542.000,0,1,0,2,39.04,22.00,25.00,0,location
542.000,15,0,0,1,38.16,22.00,25.00,1,location
542.000,31,0,0,1,39.42,22.00,25.00,0,location
543.000,0,1,0,2,35.26,22.00,25.00,0,location
544.000,0,1,0,2,34.18,22.00,25.00,0,location
544.000,31,0,0,1,41.82,22.00,25.00,0,location
545.000,15,37,0,38,34.80,22.00,25.00,0,location
545.000,35,1,0,2,40.85,22.00,25.00,0,location
545.000,44,1,0,2,38.97,25.00,28.00,1,location
546.000,31,0,0,1,43.13,22.00,25.00,0,location
546.000,44,36,0,37,48.49,25.00,28.00,0,location
547.000,15,37,0,38,34.16,22.00,25.00,0,location
547.000,31,0,0,1,38.97,22.00,25.00,0,location
547.000,44,36,0,37,45.49,25.00,28.00,1,location
548.000,15,37,0,38,28.19,22.00,25.00,0,location
548.000,31,0,0,1,39.33,22.00,25.00,0,location
549.000,0,1,0,2,34.19,22.00,25.00,0,location
549.000,31,0,0,1,42.00,22.00,25.00,1,location
551.000,31,36,0,37,39.09,22.00,25.00,0,location
552.000,33,36,0,37,40.56,25.00,28.00,1,location
553.000,31,36,0,37,40.84,22.00,25.00,1,location
554.000,8,36,0,37,45.81,22.00,25.00,0,location
554.000,31,0,0,1,48.39,22.00,25.00,0,location
555.000,44,1,0,2,36.96,22.00,25.00,0,location
556.000,33,0,0,1,56.50,25.00,28.00,1,location
557.000,0,1,0,2,41.61,22.00,25.00,0,location
558.000,0,1,0,2,36.97,22.00,25.00,0,location
558.000,8,36,0,37,39.36,22.00,25.00,0,location
558.000,31,0,0,1,43.90,22.00,25.00,0,location
559.000,8,36,0,37,38.61,22.00,25.00,0,location
559.000,31,0,0,1,44.19,22.00,25.00,0,location
559.000,44,1,0,2,42.65,22.00,25.00,0,location
561.000,31,0,0,1,42.41,22.00,25.00,0,location
561.000,44,1,0,2,40.91,22.00,25.00,0,location
562.000,31,0,0,1,43.96,22.00,25.00,0,location
563.000,31,0,0,1,43.88,22.00,25.00,0,location
563.000,33,36,0,37,47.69,25.00,28.00,1,location
564.000,33,0,0,1,57.46,25.00,28.00,1,location
565.000,8,36,0,37,41.13,22.00,25.00,1,location
565.000,44,1,0,2,36.77,22.00,25.00,0,location
566.000,0,1,0,2,39.75,22.00,25.00,0,location
566.000,31,0,0,1,48.11,25.00,28.00,1,location
566.000,35,1,0,2,35.51,22.00,25.00,0,location
567.000,44,1,0,2,42.25,22.00,25.00,0,location
568.000,0,1,0,2,38.68,22.00,25.00,0,location
569.000,8,1,0,2,42.05,22.00,25.00,1,location
569.000,44,1,0,2,42.02,22.00,25.00,1,location
570.000,0,1,0,2,39.09,22.00,25.00,0,location
570.000,8,36,0,37,43.35,22.00,25.00,0,location
570.000,44,36,0,37,40.18,22.00,25.00,1,location
571.000,31,36,0,37,44.85,22.00,25.00,1,location
571.000,44,36,0,37,41.52,22.00,25.00,0,location
572.000,0,1,0,2,36.74,22.00,25.00,1,location
572.000,8,36,0,37,42.31,22.00,25.00,0,location
572.000,31,0,0,1,45.00,25.00,28.00,1,location
572.000,44,36,0,37,42.31,22.00,25.00,0,location
573.000,0,12,0,13,40.89,22.00,25.00,0,location
573.000,8,36,0,37,36.57,22.00,25.00,0,location
573.000,44,36,0,37,39.65,22.00,25.00,0,location
574.000,0,12,0,13,35.23,22.00,25.00,1,location
575.000,44,36,0,37,43.34,22.00,25.00,0,location
576.000,0,1,0,2,34.54,22.00,25.00,0,location
576.000,44,36,0,37,47.89,22.00,25.00,0,location
578.000,8,36,0,37,41.36,22.00,25.00,1,location
578.000,44,36,0,37,44.53,22.00,25.00,0,location
579.000,8,1,0,2,41.00,22.00,25.00,0,location
579.000,44,36,0,37,43.43,22.00,25.00,0,location
580.000,0,1,0,2,37.77,22.00,25.00,0,location
580.000,44,36,0,37,41.35,22.00,25.00,0,location
581.000,8,1,0,2,41.98,22.00,25.00,0,location
581.000,44,36,0,37,38.43,22.00,25.00,1,location
582.000,8,1,0,2,41.57,22.00,25.00,0,location
583.000,8,1,0,2,47.91,22.00,25.00,0,location
583.000,44,1,0,2,38.69,22.00,25.00,0,location
584.000,0,1,0,2,39.91,22.00,25.00,1,location
584.000,8,1,0,2,44.84,22.00,25.00,0,location
585.000,44,1,0,2,40.89,22.00,25.00,0,location
586.000,8,1,0,2,40.08,22.00,25.00,0,location
587.000,8,1,0,2,38.11,22.00,25.00,1,location
588.000,0,12,0,13,35.96,22.00,25.00,0,location
588.000,8,36,0,37,41.44,22.00,25.00,0,location
589.000,0,12,0,13,32.06,22.00,25.00,0,location
590.000,0,12,0,13,37.16,22.00,25.00,0,location
590.000,44,1,0,2,33.06,22.00,25.00,0,location
591.000,0,12,0,13,34.80,22.00,25.00,0,location
592.000,0,12,0,13,32.18,22.00,25.00,0,location
592.000,8,36,0,37,40.42,22.00,25.00,0,location
592.000,31,36,0,37,39.67,22.00,25.00,1,location
592.000,44,1,0,2,36.80,22.00,25.00,0,location
593.000,8,36,0,37,34.10,22.00,25.00,0,location
594.000,0,12,0,13,36.13,22.00,25.00,0,location
594.000,31,0,0,1,48.77,25.00,28.00,1,location
594.000,44,1,0,2,34.70,22.00,25.00,0,location
596.000,0,12,0,13,39.08,22.00,25.00,0,location
596.000,8,36,0,37,37.74,22.00,25.00,0,location
596.000,36,12,0,13,33.03,18.00,21.00,0,location
597.000,0,12,0,13,34.30,22.00,25.00,0,location
598.000,31,36,0,37,49.03,25.00,28.00,1,location
598.000,33,36,0,37,57.62,25.00,28.00,1,location
599.000,0,12,0,13,40.97,22.00,25.00,0,location
599.000,31,0,0,1,47.77,25.00,28.00,1,location
